ID,COU,RES,SITE,SITE_ID,PLOT,GRAZ,DVS,DSS,STY,TAXOUSDA,TAXNWRB,STE,SDE,VEG,ELE-ALOS30,ELE EGM96,BIOME,DIST_EQUATOR,Lat_decimal,Long_decimal,NDVImean_S2,NDVI_Mean_L8,NDVI_Mean_SD_L8,NDVI_Mean_CV_L8,NDVI_Max_L8,NDVI_Max_SD_L8,NDVI_Max_CV_L8,NDVI_Mean_MODIS,NDVI_SD_Mean_MODIS,NDVI_CV_Mean_MODIS,NDVI_Max_MODIS,NDVI_Max_SD_MODIS,NDVI_Max_CV_MODIS,ASPECT-ALOS30,SLOPE-ALOS30,WP Distance,AMT,MDR,ISO,TSE,MAWM,MIWM,TAR,MTWEQ,MTDQ,MTWAQ,MTCQ,RAI,RAWM,RADM,RASE,RAWEQ,RADQ,RAWAQ,RACQ,MTMAX,MTMIN,AI,AI_v3,ARIDITY,ARIDITY v3
269,South Africa,"Ruppert, Jan",Mara Experimental Farm,83,2,2,2017/01/01,2016/08/15,Rodic Lixisols,Ustalfs,Haplic Lixisols,Loamy Sand,??,3,892,893,,23.1422,-23.14224,29.56416,0.089053004,0.258540045,0.031494906,0.12181829,0.490412871,0.113952042,0.232359402,0.388672372,0.046278552,0.119068282,0.657915,0.07711739,0.117214823,133,1.37,410.4721,20,15.6,54.71,378.9786,33.3,4.8,28.5,23.8,14.8,23.8,14.8,538,102,5,82.3005,286,17,286,17,27.8,12.2,0.273,0.2826,0.727,0.7174
270,South Africa,"Ruppert, Jan",Mara Experimental Farm,83,3,1,2017/01/01,2016/08/15,Rodic Lixisols,Ustalfs,Haplic Lixisols,Sandy Loam,??,3,894,893,,23.1372,-23.13721,29.56275,0.082048978,0.246054366,0.025910807,0.10530521,0.435623099,0.071282328,0.163633031,0.386601591,0.047192369,0.122069774,0.662365,0.083197743,0.125607095,47,1.37,851.2981,20,15.6,54.82,379.0206,33.3,4.8,28.5,23.8,14.8,23.8,14.8,537,103,5,82.7622,287,17,287,17,27.8,12.2,0.2719,0.2814,0.7281,0.7186
271,South Africa,"Ruppert, Jan",Mara Experimental Farm,83,4,0,2017/01/01,2016/08/15,Eutric Cambisols,Ustalfs,Haplic Lixisols,Sandy Loam,??,3,877,873,,23.1403,-23.14033,29.61382,0.084742579,0.24594888,0.014279259,0.058057834,0.456428697,0.061657625,0.135087091,0.363551097,0.049223869,0.135397388,0.656885,0.075459165,0.114874239,180,0.9274,5408.5601,20.1,15.5,54.5,376.0229,33.4,4.9,28.5,23.9,14.9,23.9,14.9,561,108,5,82.33,299,19,299,19,27.8,12.3,0.2873,0.2969,0.7127,0.7031
272,Spain,"Maestre, Fernando",Ciempozuelos,84,1,3,2016/06/06,2016/07/26,,Xerolls,Petric Calcisols,Loam,,2,598,589,,40.1843,40.18425,-3.62668,0.094874956,0.200196153,0.004353836,0.02174785,0.32240807,0.02464426,0.0764381,0.313633972,0.027817678,0.088694723,0.48608,0.060318834,0.1240924,180,3.7048,203.9946,14.9,12.4,38.29,719.919,30.9,-1.4,32.3,10.5,24.2,24.3,6.8,395,50,10,40.0821,142,47,48,119,21.1,8.7,0.2504,0.2502,0.7496,0.7498
273,Spain,"Maestre, Fernando",Ciempozuelos,84,2,2,2016/06/07,2016/07/26,,Xerolls,Petric Calcisols,Loam,,2,595,591,,40.1861,40.18608,-3.62409,0.090736639,0.200748208,0.007735806,0.038534871,0.306441873,0.01927165,0.062888435,0.313670583,0.030045414,0.095786523,0.47195,0.054728935,0.115963418,156,6.049,267.3252,14.9,12.3,38.18,720.9542,30.9,-1.4,32.3,10.4,24.3,24.3,6.8,398,51,10,39.3633,144,49,49,120,21,8.7,0.2517,0.2515,0.7483,0.7485
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,1,2016/06/09,2016/07/26,,Xerolls,Haplic Luvisols,Sandy Loam,,2,598,598,,40.1809,40.18089,-3.6148,0.093969867,0.203411577,0.004247398,0.020880808,0.304866155,0.010754089,0.035274787,0.303951186,0.025524288,0.083974958,0.45264,0.041981442,0.092747972,327,2.2158,874.5771,14.9,12.3,38.33,716.8157,30.8,-1.4,32.2,10.4,24.1,24.2,6.8,399,51,10,40.0935,145,48,49,121,21.1,8.7,0.2524,0.2526,0.7476,0.7474
275,Spain,"Moreno, Gerardo",Monfrague,85,1,3,2016/06/14,2016/08/22,Dystric Cambisol-Leptosol,Xeralfs,Haplic Luvisols,Sandy Loam,20-40,3,354,341,,39.7637,39.76372,-5.94283,0.198805859,0.379013755,0.04034677,0.106451993,0.649971783,0.040112472,0.061714174,0.495382095,0.030853694,0.062282619,0.710165,0.034475976,0.048546431,213,6.6092,198.5631,16,11.4,38.59,657.6594,30.5,1,29.5,9.5,24.6,24.7,8.7,507,72,6,51.1731,204,39,41,190,21.7,10.3,0.3081,0.3144,0.6919,0.6856
276,Spain,"Moreno, Gerardo",Monfrague,85,2,2,2016/06/15,2016/08/22,Dystric Cambisol-Leptosol,Xeralfs,Haplic Luvisols,Sandy Loam,20-40,3,363,365,,39.7572,39.75716,-5.93981,0.20713817,0.356866132,0.031574018,0.088475803,0.627290646,0.059837573,0.095390508,0.481728488,0.037055902,0.076922795,0.69553,0.047718551,0.068607466,291,2.5833,918.9454,15.9,11.3,38.45,657.7376,30.4,0.9,29.5,9.4,24.5,24.6,8.6,513,73,6,51.3431,207,39,42,193,21.6,10.2,0.3118,0.3184,0.6882,0.6816
277,Spain,"Moreno, Gerardo",Monfrague,85,3,1,2016/06/15,2016/08/22,Dystric Cambisol-Leptosol,Xeralfs,Haplic Luvisols,Sandy Loam,20-40,3,359,359,,39.7536,39.75359,-5.93905,0.210961422,0.364668331,0.048330127,0.132531737,0.653581083,0.065962858,0.100925286,0.494788587,0.031265127,0.06318886,0.702595,0.038662214,0.055027739,147,4.4168,1320.589,15.9,11.3,38.45,657.7376,30.4,0.9,29.5,9.4,24.5,24.6,8.6,513,73,6,51.3431,207,39,42,193,21.6,10.2,0.3118,0.3184,0.6882,0.6816
278,Spain,"Moreno, Gerardo",Monfrague,85,4,0,2016/06/16,2016/08/22,Dystric Cambisol-Leptosol,Xeralfs,Haplic Luvisols,Sandy Loam,20-40,3,358,349,,39.7521,39.75214,-5.93865,0.205783398,0.357024461,0.045883929,0.128517606,0.599381367,0.040627933,0.067783109,0.479445484,0.035100685,0.073211003,0.68411,0.036227859,0.05295619,245,6.6132,1485.1071,15.9,11.3,38.45,657.7376,30.4,0.9,29.5,9.4,24.5,24.6,8.6,513,73,6,51.3431,207,39,42,193,21.6,10.2,0.3118,0.3184,0.6882,0.6816
279,Spain,"Moreno, Gerardo",San Martin,86,1,3,2016/06/20,2016/08/22,Dystric Cambisol,Xeralfs,Haplic Luvisols,Loamy Sand,30-50,2,586,582,,39.7339,39.73394,-4.41092,0.146111869,0.275846132,0.047309875,0.171508204,0.50610433,0.026976749,0.053302742,0.384301403,0.023582902,0.06136564,0.537285,0.040236881,0.074889269,259,4.9006,143.5372,15.3,11.9,37.92,706.7996,30.7,-0.7,31.4,11,24.4,24.6,7.4,379,47,9,38.7426,130,42,49,114,21.2,9.3,0.2358,0.2391,0.7642,0.7609
280,Spain,"Moreno, Gerardo",San Martin,86,2,2,2016/06/20,2016/08/22,Dystric Cambisol,Xeralfs,Haplic Luvisols,Sand,30-50,2,588,590,,39.736,39.73596,-4.41244,0.136538,0.272672309,0.036365418,0.133366743,0.481214335,0.02783056,0.057834021,0.379284338,0.023228654,0.061243377,0.53999,0.035763064,0.066229123,284,3.73,401.1757,15.3,11.9,37.92,706.7996,30.7,-0.7,31.4,11,24.4,24.6,7.4,379,47,9,38.7426,130,42,49,114,21.2,9.3,0.2358,0.2391,0.7642,0.7609
281,Spain,"Moreno, Gerardo",San Martin,86,3,1,2016/06/20,2016/08/22,Dystric Cambisol,Xeralfs,Haplic Luvisols,Loamy Sand,30-50,2,610,604,,39.7383,39.73832,-4.41407,0.167155904,0.344025012,0.03817683,0.110971089,0.513713201,0.025211479,0.049076953,0.440146255,0.020454359,0.046471733,0.57396,0.028168934,0.049078218,284,7.4289,697.1797,15.3,11.9,37.92,706.7996,30.7,-0.7,31.4,11,24.4,24.6,7.4,379,47,9,38.7426,130,42,49,114,21.2,9.3,0.2358,0.2391,0.7642,0.7609
282,Spain,"Moreno, Gerardo",San Martin,86,4,0,2016/06/20,2016/08/22,Dystric Cambisol,Xerolls,Haplic Luvisols,Sandy Loam,30-50,3,597,600,,39.741,39.74101,-4.41214,0.156472435,0.3154632,0.033175304,0.105163783,0.483937363,0.019371772,0.040029504,0.454600326,0.022250207,0.048944547,0.58744,0.033271426,0.056637999,300,5.5522,914.8001,15.3,11.9,37.92,706.7996,30.7,-0.7,31.4,11,24.4,24.6,7.4,379,47,9,38.7426,130,42,49,114,21.2,9.3,0.2358,0.2391,0.7642,0.7609
283,Spain,"Pueyo, Yolanda",Zaragoza Arido,87,1,3,2016/05/25,2016/05/25,Gypsisol,Orthents,Haplic Calcisols,Loam,10.875,2,396,389,,41.4045,41.40449,-0.68856,0.056309108,0.110249014,0.008953886,0.081215112,0.160594081,0.020282546,0.126296968,0.199928587,0.019839117,0.099231017,0.2785,0.029846132,0.107167439,180,0.9274,,14.8,12.1,39.52,676.6869,29.7,-0.9,30.6,17,8.3,23.4,7,365,52,17,31.7276,128,66,79,68,20.8,8.7,0.2204,0.2189,0.7796,0.7811
284,Spain,"Pueyo, Yolanda",Zaragoza Arido,87,2,2,2016/05/26,2016/05/26,Gypsisol,Orthents,Rendzic Leptosols,Silt Loam,15.5,2,398,386,,41.4037,41.40368,-0.70453,0.08384986,0.157326397,0.033244527,0.211309273,0.245817676,0.032039192,0.130337219,0.215737055,0.021010052,0.097387313,0.31532,0.03370642,0.106895915,201,6.9138,,14.8,12.1,39.47,676.2609,29.7,-1,30.7,17,8.3,23.4,7,363,52,17,32.4657,129,65,79,68,20.8,8.7,0.2179,0.2163,0.7821,0.7837
285,Spain,"Pueyo, Yolanda",Zaragoza Arido,87,3,1,2016/05/28,2016/05/28,Gypsisol,Calcids,Haplic Calcisols,Silt Loam,16,2,411,407,,41.3976,41.39765,-0.7157,0.083061227,0.151337025,0.024314979,0.160667745,0.230037014,0.028389486,0.123412686,0.222136729,0.018765081,0.084475365,0.29873,0.029759954,0.099621577,214,2.2282,,14.7,12.2,39.58,678.5976,29.7,-1,30.7,17,8.2,23.4,6.9,360,52,18,32.7528,129,63,80,67,20.8,8.7,0.2145,0.2133,0.7855,0.7867
286,Spain,"Pueyo, Yolanda",Zaragoza semiarido,88,1,3,2016/06/02,2016/06/02,Gypsisol,Ustolls,Haplic Cambisols,Loam,19.75,2,561,556,,41.775,41.77501,-0.57508,0.125153805,0.229923599,0.010169745,0.044230977,0.426290502,0.080643296,0.189174509,0.316491937,0.029659463,0.093713172,0.441405,0.059627753,0.135086265,0,14.5208,,13.8,11.5,37.72,688.4232,28.7,-1.7,30.4,15.5,7.2,22.7,6,440,60,19,29.5272,149,83,95,88,19.5,8,0.2665,0.261,0.7335,0.739
287,Spain,"Pueyo, Yolanda",Zaragoza semiarido,88,2,2,2016/06/03,2016/06/03,Gypsisol,Ustolls,Haplic Cambisols,Sandy Loam,14.25,2,562,557,,41.7677,41.76775,-0.58117,0.100999034,0.157966393,0.011801351,0.074707983,0.249710162,0.029487363,0.118086355,0.318793281,0.029376877,0.092150238,0.44263,0.048042121,0.108537878,267,15.7809,,13.8,11.6,37.88,688.8906,28.8,-1.8,30.6,15.5,7.2,22.7,6,438,59,20,28.9563,148,82,96,88,19.6,8,0.2643,0.2593,0.7357,0.7407
288,Spain,"Pueyo, Yolanda",Zaragoza semiarido,88,3,1,2016/05/31,2016/05/31,Gypsisol,Ustolls,Haplic Cambisols,Silt Loam,8.25,2,525,520,,41.7708,41.77076,-0.59221,0.129915301,0.246937218,0.013420283,0.054346942,0.40461723,0.010109769,0.024986008,0.3787208,0.02461934,0.065006569,0.50085,0.035838769,0.071555893,48,8.2863,,13.9,11.2,37.25,685.2619,28.7,-1.3,30,15.7,7.3,22.8,6.2,433,59,19,29.3032,147,82,93,88,19.5,8.3,0.2631,0.2552,0.7369,0.7448
289,Spain,"Rey, Pedro",Monsul,89,1,3,2017/03/31,2016/07/20,,Xerolls,Haplic Luvisols,Sandy Loam,10,2,51,49,,36.7388,36.73875,-2.15989,0.111320999,0.181780327,0.00127355,0.007005982,0.310346872,0.029654267,0.095552009,0.315670623,0.037891183,0.120033923,0.458375,0.071225453,0.155386862,150,13.6499,56.3104,17.7,10.6,40.58,559.3874,30.8,4.7,26.1,14.9,24.8,25,11.4,233,32,1,53.347,93,13,17,83,23,12.4,0.1398,0.1425,0.8602,0.8575
290,Spain,"Rey, Pedro",Monsul,89,2,2,2017/03/31,2016/07/20,,Xerolls,Lithic Leptosols,Sandy Loam,10,2,79,86,,36.7424,36.74239,-2.16047,0.100932931,0.139313968,0.007164283,0.051425445,0.257084856,0.026904543,0.104652383,0.278237223,0.034317193,0.123337892,0.408325,0.059888131,0.146667805,131,15.0715,462.0962,17.4,10.4,40.03,559.4715,30.6,4.7,25.9,14.7,24.6,24.8,11.2,241,33,1,53.412,95,13,17,85,22.6,12.3,0.1459,0.1469,0.8541,0.8531
291,Spain,"Rey, Pedro",Monsul,89,3,1,2017/03/31,2016/07/20,,Xerolls,Lithic Leptosols,Sandy Loam,10,1,112,110,,36.7447,36.74469,-2.16247,0.136560123,0.209158427,0.017946645,0.085804071,0.373797129,0.025299939,0.067683609,0.296113735,0.036149622,0.122080193,0.42183,0.063426801,0.150361048,71,18.907,749.3431,17.4,10.4,40.03,559.4715,30.6,4.7,25.9,14.7,24.6,24.8,11.2,241,33,1,53.412,95,13,17,85,22.6,12.3,0.1459,0.1469,0.8541,0.8531
292,Spain,"Rey, Pedro",Monsul,89,4,0,2017/03/31,2016/07/20,,Xerolls,Lithic Leptosols,Clay Loam,10,1,125,144,,36.7463,36.7463,-2.16335,0.111621244,0.171647578,0.015858614,0.09239055,0.299456795,0.033642213,0.112344131,0.296113735,0.036149622,0.122080193,0.42183,0.063426801,0.150361048,142,14.8604,943.578,17.4,10.4,40.03,559.4715,30.6,4.7,25.9,14.7,24.6,24.8,11.2,241,33,1,53.412,95,13,17,85,22.6,12.3,0.1459,0.1469,0.8541,0.8531
293,Spain,"Rey, Pedro",Puerto de las Coberteras,90,1,3,2017/06/05,2016/06/23,,Xerolls,Haplic Cambisols,Loam,15,3,1254,1256,,37.6194,37.61938,-3.76257,0.1994114,0.269876018,0.016381146,0.060698784,0.442249368,0.027695603,0.062624404,0.458262875,0.026846695,0.058583613,0.602855,0.089721619,0.148827859,157,11.9011,251.1129,11.9,11.7,37.54,702.0925,27.6,-3.5,31.1,5.2,21,21.3,4.2,590,79,6,51.2725,224,39,41,215,17.7,6,0.3813,0.3696,0.6187,0.6304
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,2,2017/06/05,2016/06/23,,Xerolls,Haplic Cambisols,Loam,15,3,1194,1206,,37.6177,37.61767,-3.75703,0.186065842,0.312947864,0.020641547,0.065958421,0.515549173,0.025079868,0.048646898,0.501639486,0.024309088,0.048459279,0.65952,0.034646722,0.05253324,27,15.2174,362.7893,12.6,12,38.45,691.2816,28.4,-2.7,31.1,6,21.7,21.9,5.1,537,72,5,51.2879,204,35,37,194,18.6,6.7,0.3425,0.3318,0.6575,0.6682
295,Spain,"Rey, Pedro",Puerto de las Coberteras,90,3,1,2017/06/05,2016/06/23,,Xerolls,Haplic Luvisols,Silt Loam,15,3,1146,1168,,37.6157,37.61573,-3.75035,0.160405521,0.276106323,0.047256203,0.171152193,0.5300892,0.014581681,0.027507976,0.512217688,0.039835882,0.077771391,0.674055,0.065242055,0.096790403,52,14.6121,966.0234,11.7,11.7,37.41,705.3436,27.5,-3.8,31.3,5,20.9,21.1,4,591,79,6,51.2036,224,39,41,215,17.5,5.8,0.3847,0.3722,0.6153,0.6278
296,Spain,"Rey, Pedro",Puerto de las Coberteras,90,4,0,2017/06/05,2016/06/23,,Xerolls,Haplic Luvisols,Loam,15,3,1136,1149,,37.6147,37.61469,-3.74291,0.189533231,0.269731887,0.029913698,0.110901601,0.561119974,0.017900958,0.031902194,0.588449743,0.040715988,0.069191954,0.75396,0.047999697,0.063663453,306,16.8599,1609.5427,12,11.8,37.82,700.7231,27.8,-3.4,31.2,5.3,21.1,21.4,4.4,572,77,6,51.2789,217,38,39,208,17.9,6.1,0.3699,0.3578,0.6301,0.6422
297,Spain,"Rey, Pedro",Verdelecho,91,1,3,2017/05/03,2016/06/20,,Xerolls,Rendzic Leptosols,Loamy Sand,10,2,702,692,,37.1165,37.11645,-2.47328,0.034946764,0.08658892,0.01666525,0.192464004,0.137651463,0.017727395,0.128784649,0.193941038,0.032748641,0.168858748,0.315515,0.066215361,0.209864382,126,14.0294,167.9397,15.4,11.5,39.11,648.6926,30.3,1,29.3,9,23.8,23.8,8.1,334,42,4,47.8936,124,25,26,116,21.1,9.7,0.1964,0.1911,0.8036,0.8089
298,Spain,"Rey, Pedro",Verdelecho,91,2,2,2017/05/03,2016/06/20,,Xerolls,Rendzic Leptosols,Loamy Sand,10,2,837,837,,37.1195,37.11946,-2.48565,0.056662801,0.094943239,0.018518472,0.195047819,0.16231071,0.03520887,0.216922656,0.183854931,0.030041162,0.16339601,0.290455,0.05666713,0.195097796,85,19.1182,1316.5921,14.7,11.4,38.34,667.877,29.8,0,29.8,8.1,23.4,23.4,7.2,366,46,4,48.496,136,27,27,128,20.4,9,0.2173,0.2106,0.7827,0.7894
299,Spain,"Rey, Pedro",Verdelecho,91,3,1,2017/05/03,2016/06/20,,Xerolls,Haplic Luvisols,Loamy Sand,10,2,871,868,,37.1226,37.1226,-2.49928,0.074492673,0.129432509,0.019162248,0.148048185,0.249303887,0.033875718,0.135881228,0.210120198,0.038007611,0.180885091,0.31169,0.056135202,0.180099465,323,11.4525,2577.0141,14.6,11.4,38.1,670.3124,29.8,-0.1,29.9,7.9,23.3,23.3,7.1,369,47,4,48.7218,137,27,27,130,20.3,8.9,0.2196,0.2126,0.7804,0.7874
300,Tunisia,"Farah,Ben Salem",Guelb Fguira,92,1,3,2017/05/16,2016/10/13,Gysisoils,Psamments,Protic Arenosols,Sand,7.5,2,362,362,,32.965,32.96496,10.06019,0.053671182,0.108313586,0.004565721,0.042152804,0.125432963,0.005933571,0.047304716,0.107393864,0.004345137,0.040459823,0.120515,0.009422888,0.078188507,211,2.1584,369.8047,20.2,12.8,39.53,718.4938,35.2,2.9,32.3,12.4,28.7,28.8,11.2,155,30,0,65.0296,70,4,11,57,26.6,13.8,0.0633,0.063,0.9367,0.937
301,Tunisia,"Farah,Ben Salem",Guelb Fguira,92,2,2,2017/05/17,2016/10/13,Gysisoils,Psamments,Protic Arenosols,Sand,7.5,2,364,364,,32.9628,32.96282,10.06901,0.063729229,0.111673492,0.003259884,0.02919121,0.131613868,0.00986637,0.07496452,0.106780119,0.004375636,0.040978001,0.12022,0.009502775,0.079044878,0,0,621.6065,20.2,12.7,39.47,716.8252,35.1,2.9,32.2,12.4,28.7,28.7,11.2,154,30,0,64.7186,69,4,11,56,26.5,13.8,0.063,0.0626,0.937,0.9374
302,Tunisia,"Farah,Ben Salem",Guelb Fguira,92,3,1,2017/05/17,2016/10/13,Gysisoils,Psamments,Haplic Leptosols,Loamy Sand,7.5,2,367,368,,32.9619,32.96191,10.07502,0.060792146,0.111706854,0.00234684,0.021008914,0.136068622,0.009882553,0.072629185,0.109694684,0.005140095,0.046858198,0.123485,0.011232391,0.090961582,0,0.9274,1180.0662,20.1,12.6,39.33,716.6308,35,2.9,32.1,12.4,28.6,28.7,11.2,156,31,0,65.8891,71,4,11,57,26.4,13.8,0.0638,0.0634,0.9362,0.9366
303,Tunisia,"Farah,Ben Salem",Guelb Fguira,92,4,0,2017/05/18,2016/10/13,Gysisoils,Psamments,Haplic Leptosols,Sand,7.5,2,370,373,,32.9631,32.9631,10.08028,0.072712897,0.11647492,0.002142651,0.018395812,0.139683808,0.013560571,0.097080477,0.118844289,0.0064826,0.054547007,0.13428,0.013845068,0.103105954,230,2.8836,1674.4069,20.1,12.6,39.33,716.6308,35,2.9,32.1,12.4,28.6,28.7,11.2,156,31,0,65.8891,71,4,11,57,26.4,13.8,0.0638,0.0634,0.9362,0.9366
304,Tunisia,"Farah,Ben Salem",Mhijra,93,1,3,2017/06/13,2016/10/12,Calcisoils,Psamments,Protic Arenosols,Sand,7.5,2,110,112,,32.6233,32.62329,11.19717,0.069143663,0.119813747,0.003920878,0.032724775,0.153791418,0.010808181,0.070278179,0.114129269,0.010530683,0.092269781,0.142365,0.02766273,0.1943085,67,2.3884,712.1539,20.2,12.8,42.08,648.265,34.1,3.7,30.4,13,27.7,27.9,12,128,23,0,75.0213,62,1,5,55,26.6,13.8,0.0572,0.0583,0.9428,0.9417
305,Tunisia,"Farah,Ben Salem",Mhijra,93,2,2,2017/05/31,2016/10/12,Calcisoils,Psamments,Protic Arenosols,Sand,7.5,2,96,97,,32.6528,32.65279,11.21104,0.072322153,0.125565577,0.008272208,0.065879587,0.170352638,0.012007957,0.070488823,0.117245702,0.0124471,0.106162531,0.150535,0.029901387,0.198634116,90,1.1015,4089.4509,20.2,12.8,42.33,646.2988,34.1,3.8,30.3,13.1,27.7,27.9,12.1,129,23,0,75.5244,63,1,5,56,26.6,13.8,0.058,0.059,0.942,0.941
306,Tunisia,"Farah,Ben Salem",Mhijra,93,4,0,2017/05/30,2016/10/12,Calcisoils,Psamments,Protic Arenosols,Loamy Sand,7.5,2,99,103,,32.6742,32.67423,11.23969,0.087491773,0.144769072,0.006920982,0.047807045,0.227979288,0.046232912,0.202794352,0.136919121,0.021782313,0.159088904,0.204105,0.064747188,0.3172249,0,0,7357.7849,20.3,12.7,41.89,649.5185,34.1,3.9,30.2,13.2,27.8,28.1,12.1,132,23,0,75.7955,64,1,5,58,26.7,14,0.0591,0.0603,0.9409,0.9397
307,USA,"Bowker, Mathew",Needles,94,1,3,2018/04/25,2018/06/08,Sheppard fine sand,Psamments,Aric Regosols,Sand,11,1,1454,1451,,38.2026,38.20255,-109.7102,0.072086899,0.146304712,0.014417655,0.098545393,0.210680192,0.009091944,0.043155193,0.179743449,0.007248776,0.040328458,0.20567,0.010551982,0.0513054,0,1.8543,161.0573,12.3,17.1,37.91,1002.645,33.7,-11.5,45.2,19.3,17.1,24.8,0,235,31,8,26.8075,76,44,53,54,20.8,3.7,0.1217,0.1212,0.8783,0.8788
308,USA,"Bowker, Mathew",Needles,94,2,2,2018/04/24,2018/06/09,Sheppard fine sand-Arches Complex,Psamments,Aric Regosols,Sand,14,2,1531,1529,,38.1843,38.1843,-109.70668,0.090604865,0.147561435,0.025164993,0.170539094,0.206359103,0.001985391,0.009621049,0.19074165,0.00846038,0.044355181,0.215315,0.012585676,0.058452388,128,2.999,2182.354,12.1,16.7,37.42,995.5834,33.2,-11.3,44.5,19.1,16.7,24.5,-0.1,247,31,9,24.7115,78,47,56,57,20.4,3.7,0.129,0.1284,0.871,0.8716
309,USA,"Bowker, Mathew",Needles,94,3,1,2018/04/23,2018/06/08,Mido-Begay complex,Psamments,Haplic Calcisols,Sand,26,1,1507,1508,,38.1652,38.16517,-109.73295,0.077494211,0.143583749,0.025911277,0.180461071,0.215886955,0.016614524,0.076959372,0.192403083,0.009453546,0.049134066,0.226985,0.015512619,0.068342044,270,2.358,4764.1246,11.9,16.1,36.93,988.5741,32.7,-10.9,43.6,18.9,16.6,24.3,-0.2,245,32,9,26.0703,79,45,56,57,19.9,3.8,0.1293,0.1285,0.8707,0.8715
310,USA,"Bowker, Mathew",Page,95,1,3,2018/04/04,2018/04/04,Sheppard loamy fine sand,Psamments,Aric Regosols,Sand,40,2,1345,1345,,36.9702,36.97022,-111.60622,0.081049199,0.141713511,0.003851038,0.02717481,0.19087324,0.008319844,0.043588322,0.151524773,0.008701388,0.057425511,0.185595,0.04166352,0.224486221,180,1.8543,160.2992,14.1,15.6,37.36,947.916,34.7,-7.1,41.8,25.1,18.7,26.1,2.7,195,28,5,36.0019,69,27,55,43,22,6.3,0.0911,0.0917,0.9089,0.9083
311,USA,"Bowker, Mathew",Page,95,2,2,2018/04/03,2018/04/03,Sheppard loamy fine sand,Psamments,Haplic Gypsisols,Sand,47,2,1350,1349,,36.9698,36.96982,-111.6104,0.079731816,0.136196163,0.00617109,0.045310309,0.18214574,0.006531076,0.035856323,0.150922905,0.006139581,0.040680248,0.172305,0.011248554,0.065282808,112,2.4986,506.7851,14.1,15.6,37.31,946.1624,34.6,-7.1,41.7,25,18.7,26,2.7,197,28,5,35.9365,69,27,55,44,21.9,6.3,0.0922,0.0929,0.9078,0.9071
312,USA,"Bowker, Mathew",Page,95,3,1,2018/04/02,2018/04/02,Sheppard loamy fine sand,Psamments,Haplic Calcisols,Sand,46,2,1381,1382,,36.9704,36.97043,-111.6219,0.080897213,0.12827439,0.002913574,0.022713606,0.172679553,0.007261168,0.042049961,0.14838914,0.008014515,0.054010115,0.169945,0.012316932,0.07247599,68,2.4986,1532.9532,14,15.5,37.47,938.8786,34.3,-7,41.3,24.8,18.5,25.8,2.6,199,28,5,35.8428,69,27,55,44,21.7,6.2,0.0935,0.0941,0.9065,0.9059
313,USA,"Bowker, Mathew",Page,95,4,0,2018/04/05,2018/04/05,Pagina-Denazar complex,Psamments,Aric Regosols,Sand,51,2,1216,1215,,36.9769,36.97692,-111.51188,0.069097336,0.127715592,0.010503526,0.08224153,0.174090897,0.016347006,0.093899256,0.141737213,0.010128838,0.07146209,0.172335,0.018175903,0.105468436,51,2.9693,8309.7622,15.1,16.1,37.35,979.7224,36.1,-7,43.1,21.8,20,27.4,3.2,172,25,4,38.2645,63,24,49,35,23.2,7.1,0.078,0.0788,0.922,0.9212
314,USA,Darrouzet Anhony,Big Bend Ranch State Park,96,1,3,2017/08/22,2018/01/05,Horsetrap ( Lithic Ustic Haplocambids) - Bofecillos ( Lithic Ustic Torriorthents) - Rock outcrop complex,Orthents,Haplic Leptosols,Loam,15,2,1314,1313,,29.4774,29.47739,-103.91078,0.066995014,0.201856057,0.041288352,0.204543538,0.33202218,0.047311095,0.142493779,0.172519852,0.014791108,0.085735685,0.26154,0.037771423,0.144419299,9,6.5506,100.1814,18.4,16.4,48.16,663.7444,34.7,0.7,34,25.1,11.6,26.2,9.9,372,73,7,81.9788,209,25,185,29,26.6,10.2,0.1562,0.1548,0.8438,0.8452
315,USA,Darrouzet Anhony,Big Bend Ranch State Park,96,2,2,2017/08/22,2018/01/05,Horsetrap ( Lithic Ustic Haplocambids) - Bofecillos ( Lithic Ustic Torriorthents) - Rock outcrop complex,Orthents,Haplic Leptosols,Sandy Loam,22,2,1304,1304,,29.4773,29.47733,-103.91343,0.037851615,0.128174667,0.018247209,0.142362052,0.185607587,0.033512323,0.180554702,0.164868162,0.013884186,0.08421387,0.238075,0.036056124,0.151448594,180,1.8543,250.2833,18.4,16.4,48.16,663.7444,34.7,0.7,34,25.1,11.6,26.2,9.9,372,73,7,81.9788,209,25,185,29,26.6,10.2,0.1562,0.1548,0.8438,0.8452
316,USA,Darrouzet Anhony,Big Bend Ranch State Park,96,3,1,2017/09/05,2018/01/05,Horsetrap ( Lithic Ustic Haplocambids) - Bofecillos ( Lithic Ustic Torriorthents) - Rock outcrop complex,Orthents,Haplic Leptosols,Sandy Loam,31,2,1300,1299,,29.4782,29.47818,-103.91525,0.041863628,0.133161181,0.022102009,0.165979368,0.218777567,0.032778951,0.149827751,0.167936008,0.014939478,0.08895935,0.24346,0.038309177,0.157353065,0,0.9274,404.8802,18.4,16.4,48.16,663.7444,34.7,0.7,34,25.1,11.6,26.2,9.9,372,73,7,81.9788,209,25,185,29,26.6,10.2,0.1562,0.1548,0.8438,0.8452
