"","table_no","p_value","ID","species","nurse_p","nurse_a","bare_p","bare_a"
"1411",1411,1,"201","tree indet.",1,24,0,25
"1412",1412,1,"201","Acacia fleckii",1,24,0,25
"1413",1413,0.34577858615116,"201","Acacia ataxacantha",4,21,1,24
"1414",1414,0.47048642205879,"201","Ochna pulchra",2,23,0,25
"1415",1415,1,"201","Neorautanenia amboensis",1,24,2,23
"1416",1416,1,"201","Lapeirousia odoratissima",0,25,1,24
"1417",1417,1,"201","Combretum collinum",1,24,1,24
"1418",1418,1,"201","Psydrax livida",1,24,0,25
"1419",1419,1,"201","Sida cordifolia",0,25,1,24
"1420",1420,1,"201","Ozoroa schinzii",1,24,0,25
"1421",1421,0.47048642205879,"201","Grewia flavescens",2,23,0,25
"1422",1422,1,"201","Blepharis maderaspatensis",1,24,0,25
"1423",1423,1,"201","Combretum zeyheri",0,25,1,24
"1424",1424,1,"201","Pavonia clathrata",1,24,0,25
"1425",1425,0.122244645195308,"214","Acacia mellifera",12,63,5,70
"1426",1426,0.504035866452505,"214","Stipagrostis amabilis",14,61,10,65
"1427",1427,1,"214","Rhigozum trichotomum",1,74,1,74
"1428",1428,0.0372208503797727,"214","Acacia erioloba",0,75,6,69
"1429",1429,0.0201990923207849,"214","Centropodia glauca",0,75,7,68
"1430",1430,1,"214","Acacia mellifera small",0,75,1,74
"1431",1431,0.773197316064132,"215","Rhigozum trichotomum",8,42,6,44
"1432",1432,0.35591018837101,"215","Centropodia glauca",4,46,8,42
"1433",1433,1,"215","Acacia mellifera",4,46,3,47
"1434",1434,0.712422249878667,"215","Stipagrostis amabilis",3,47,5,45
"1435",1435,1,"215","Ocumers",2,48,1,49
"1436",1436,0.475050524053953,"215","Aristida meridionalis",0,50,2,48
"1437",1437,1,"215","Acacia haematoxylon",1,49,0,50
"1438",1438,0.475050524053953,"215","Grewia flava",2,48,0,50
"1439",1439,1,"215","Asparagus",1,49,0,50
"1440",1440,1,"215","Acacia erioloba",1,49,0,50
"1441",1441,2.38444276460439e-07,"216","Stipagrostis amabilis",28,23,3,48
"1442",1442,0.0247998963266566,"216","Stipagrostis obtusa",15,36,5,46
"1443",1443,1,"216","Aptosimum elongatum",1,50,2,49
"1444",1444,1,"216","Aristida meridionalis",3,48,4,47
"1445",1445,0.712656224969241,"216","Senna italica",5,46,3,48
"1446",1446,1,"216","Lycium sp.",1,50,0,51
"1447",1447,0.475138856083204,"216","Grewia flava",2,49,0,51
"1448",1448,1,"216","Centropodia glauca",1,50,2,49
"1449",1449,1,"247","Galenia fruticosa",2,73,2,73
"1450",1450,0.160496928825705,"247","Pentzia lanata",4,71,10,65
"1451",1451,0.140767786405142,"247","Lachenalia maughanii",13,62,6,69
"1452",1452,1,"247","Bulb sp1",1,74,0,75
"1453",1453,0.0494416605603103,"247","Drosanthemum praecultum",11,64,3,72
"1454",1454,0.00413471730550061,"247","Phyllobolus splendens",26,49,10,65
"1455",1455,0.606455134480892,"247","Chrysocoma ciliata",10,65,7,68
"1456",1456,0.248507250182538,"247","Rhinephyllum graniforme",8,67,14,61
"1457",1457,0.676922239021379,"247","Limeum aethiopicum",2,73,4,71
"1458",1458,1,"247","Thesium lineatum",2,73,1,74
"1459",1459,1,"247","Eriocephalus ambiguus",1,74,1,74
"1460",1460,1,"247","Pteronia viscosa",5,70,5,70
"1461",1461,0.243443186193133,"247","Hermannia grandiflora",3,72,0,75
"1462",1462,0.86105212381504,"247","Ruschia spinosa",25,50,23,52
"1463",1463,0.438806815987549,"247","Ruschia approximata",5,70,2,73
"1464",1464,0.476546211785049,"247","Berkheya heterophylla",2,73,0,75
"1465",1465,1,"247","Lycium schizocalyx",1,74,2,73
"1466",1466,1,"247","Stapeliopsis sp.",1,74,0,75
"1467",1467,1,"247","Pteronia sordida",0,75,1,74
"1468",1468,1,"247","Drosanthemum hispidum",1,74,1,74
"1469",1469,1,"247","Eriocephalus ericoides",2,73,3,72
"1470",1470,1,"247","Crassula muscosa",1,74,0,75
"1471",1471,0.243443186193133,"247","Tetragonia spicata",3,72,0,75
"1472",1472,1,"247","Osteospermum sinuatum",1,74,0,75
"1473",1473,0.476546211785049,"247","Galenia africana",0,75,2,73
"1474",1474,0.211299547333711,"247","Pteronia pallens",5,70,1,74
"1475",1475,0.243443186193133,"247","Crassula subaphylla",3,72,0,75
"1476",1476,1,"247","Euphorbia caterviflora",1,74,0,75
"1477",1477,0.36297143233983,"247","Drosanthemum lique",4,71,1,74
"1478",1478,1,"247","Rosenia humilis",1,74,0,75
"1479",1479,1,"247","Monsonia camdeboensis",1,74,0,75
"1480",1480,1,"247","Zygophyllum retrofractum",0,75,1,74
"1481",1481,0.326109452020489,"248","Pteronia viscosa",7,68,3,72
"1482",1482,0.0448812649674417,"248","Ruschia spinosa",23,52,36,39
"1483",1483,0.676922239021379,"248","Pentzia lanata",2,73,4,71
"1484",1484,0.326109452020489,"248","Phyllobolus splendens",7,68,3,72
"1485",1485,0.476546211785049,"248","Senecio radicans",2,73,0,75
"1486",1486,0.00595122641081352,"248","Euphorbia caterviflora",9,66,0,75
"1487",1487,0.0202497991418933,"248","Rhinephyllum graniforme",2,73,11,64
"1488",1488,1,"248","Crassula corallina",1,74,1,74
"1489",1489,0.791391116128031,"248","Eriocephalus ericoides",9,66,7,68
"1490",1490,0.0372208503797727,"248","Crassula subaphylla",6,69,0,75
"1491",1491,1,"248","Hereroa latipetala",2,73,3,72
"1492",1492,0.84202006067241,"248","Chrysocoma ciliata",17,58,15,60
"1493",1493,1,"248","Asparagus recurvispinus",1,74,0,75
"1494",1494,0.275656516273492,"248","Galenia fruticosa",6,69,2,73
"1495",1495,1,"248","Pteronia sordida",0,75,1,74
"1496",1496,1,"248","Pteronia pallens",1,74,0,75
"1497",1497,1,"248","Drosanthemum hispidum",1,74,0,75
"1498",1498,0.612293027457368,"248","Othonna sp.",3,72,1,74
"1499",1499,1,"248","Tetragonia spicata",1,74,1,74
"1500",1500,1,"248","Thesium lineatum",1,74,0,75
"1501",1501,0.476546211785049,"248","Drosanthemum praecultum",2,73,0,75
"1502",1502,1,"248","Pelargonium karooicum",1,74,1,74
"1503",1503,1,"248","Crassula muscosa",1,74,1,74
"1504",1504,1,"248","Monsonia camdeboensis",1,74,0,75
"1505",1505,1,"248","Ruschia approximata",1,74,0,75
"1506",1506,0.211299547333711,"248","Lachenalia maughanii",5,70,1,74
"1507",1507,7.3293273508297e-08,"249","Crassula subaphylla",45,30,12,63
"1508",1508,0.742554341201578,"249","Ruschia spinosa",35,40,32,43
"1509",1509,0.716323887581356,"249","Pteronia pallens",3,72,5,70
"1510",1510,1,"249","Drosanthemum praecultum",1,74,2,73
"1511",1511,0.490539968423663,"249","Osteospermum sinuatum",23,52,28,47
"1512",1512,1,"249","Phyllobolus splendens",2,73,1,74
"1513",1513,0.121521372097114,"249","Brownanthus ciliatus",1,74,6,69
"1514",1514,0.801613520941505,"249","Hereroa latipetala",8,67,10,65
"1515",1515,0.743420697695252,"249","Hereroa fimbriata",6,69,4,71
"1516",1516,0.529579134969801,"249","Galenia fruticosa",12,63,16,59
"1517",1517,0.243443186193133,"249","Crassula deltoidea",3,72,0,75
"1518",1518,0.128408188444953,"249","Crassula muscosa",4,71,0,75
"1519",1519,0.676922239021379,"249","Tetragonia spicata",4,71,2,73
"1520",1520,1,"249","Augea capensis",0,75,1,74
"1521",1521,0.243443186193133,"249","Drimia intricata",3,72,0,75
"1522",1522,1,"249","Pteronia empetrifolia",0,75,1,74
"1523",1523,1,"249","Euphorbia caterviflora",1,74,0,75
"1524",1524,1,"249","Malephora lutea",1,74,0,75
"1525",1525,0.00115378721031653,"250","Enneapogon scaber",12,63,31,44
"1526",1526,1,"250","Drosanthemum praecultum",2,73,2,73
"1527",1527,0.0221956054916638,"250","Aristida congesta",44,31,29,46
"1528",1528,0.476546211785049,"250","Rosenia humilis",0,75,2,73
"1529",1529,1,"250","Monsonia crassicaulis",6,69,7,68
"1530",1530,1,"250","Lycium cinereum",3,72,2,73
"1531",1531,0.36297143233983,"250","Hermannia cuneifolia",1,74,4,71
"1532",1532,0.0284597369163105,"250","Ruschia spinosa",7,68,18,57
"1533",1533,1,"250","Eriocephalus ericoides",1,74,0,75
"1534",1534,0.0692353462496247,"250","Trichodiadema sp.",7,68,1,74
"1535",1535,0.6792344449663,"250","Pentzia incana",13,62,16,59
"1536",1536,0.476546211785049,"250","Bulb sp1",2,73,0,75
"1537",1537,1,"250","Anacampseros arachnoides",0,75,1,74
"1538",1538,1,"250","Blepharis capensis",1,74,1,74
"1539",1539,0.743420697695252,"250","Selago pulchra",4,71,6,69
"1540",1540,1,"250","Eriospermum paradoxum",1,74,0,75
"1541",1541,1,"250","Limeum aethiopicum",1,74,0,75
"1542",1542,0.0201990923207849,"250","Euphorbia ferox",7,68,0,75
"1543",1543,0.121521372097114,"250","Trichodiadema setuliferum",6,69,1,74
"1544",1544,0.476546211785049,"250","Tribulus terrestris",0,75,2,73
"1545",1545,0.06884504460752,"250","Drosanthemum lique",5,70,0,75
"1546",1546,1,"250","Helichrysum zeyheri",0,75,1,74
"1547",1547,0.0692353462496247,"250","Senecio radicans",7,68,1,74
"1548",1548,0.476546211785049,"250","Crassula corallina",0,75,2,73
"1549",1549,1,"250","Asparagus mucronatus",1,74,0,75
"1550",1550,1,"250","Aristida diffusa",1,74,1,74
"1551",1551,1,"250","Cynodon incompletus",0,75,1,74
"1552",1552,1,"250","Phymaspermum parvifolium",0,75,1,74
"1553",1553,1,"250","Crassula capitella",1,74,0,75
"1554",1554,1,"250","Asparagus striatus",1,74,0,75
"1555",1555,1,"250","Thesium hystrix",1,74,1,74
"1556",1556,1,"250","Duvalia caespitosa",1,74,0,75
"1557",1557,0.133614402537715,"251","Aristida diffusa",35,40,25,50
"1558",1558,0.00199201576800056,"251","Aristida congesta",45,30,63,12
"1559",1559,1,"251","Lycium cinereum",11,64,12,63
"1560",1560,0.000520244347590231,"251","Drosanthemum praecultum",24,51,6,69
"1561",1561,0.211299547333711,"251","Blepharis capensis",5,70,1,74
"1562",1562,0.000986511117234178,"251","Drosanthemum lique",18,57,3,72
"1563",1563,9.15483444566569e-06,"251","Enneapogon scaber",4,71,27,48
"1564",1564,0.00321973269092177,"251","Othonna sedifolia",10,65,0,75
"1565",1565,0.00311400931996076,"251","Ruschia spinosa",51,24,32,43
"1566",1566,1,"251","Asparagus mucronatus",1,74,2,73
"1567",1567,0.326109452020489,"251","Crassula muscosa",7,68,3,72
"1568",1568,0.0202497991418933,"251","Senecio radicans",11,64,2,73
"1569",1569,0.476546211785049,"251","Trichodiadema setuliferum",2,73,0,75
"1570",1570,1,"251","Monsonia crassicaulis",6,69,6,69
"1571",1571,0.00125380563954707,"251","Trichodiadema sp.",24,51,7,68
"1572",1572,0.476546211785049,"251","Hypertelis bowkeriana",0,75,2,73
"1573",1573,1,"251","Indigofera sessilifolia",3,72,3,72
"1574",1574,0.476546211785049,"251","Senecio acutifolius",2,73,0,75
"1575",1575,0.0391275953556878,"251","Euphorbia ferox",8,67,1,74
"1576",1576,0.06884504460752,"251","Hermannia cuneifolia",0,75,5,70
"1577",1577,8.07771327582133e-05,"251","Bulbine frutescens",27,48,6,69
"1578",1578,0.0109706185058248,"251","Anacampseros arachnoides",8,67,0,75
"1579",1579,0.438806815987549,"251","Rosenia humilis",2,73,5,70
"1580",1580,1,"251","Crassula capitella",2,73,1,74
"1581",1581,1,"251","Pentzia incana",5,70,5,70
"1582",1582,0.00321973269092177,"251","Crassula tetragona",10,65,0,75
"1583",1583,0.476546211785049,"251","Felicia hirsuta",2,73,0,75
"1584",1584,1,"251","Asparagus capensis",0,75,1,74
"1585",1585,0.612293027457368,"251","Chrysocoma ciliata",3,72,1,74
"1586",1586,1,"251","Euphorbia caterviflora",0,75,1,74
"1587",1587,0.476546211785049,"251","Selago pulchra",0,75,2,73
"1588",1588,1,"251","Limeum aethiopicum",0,75,1,74
"1589",1589,1,"251","Thesium hystrix",0,75,1,74
"1590",1590,1,"251","Bulb sp1",1,74,0,75
"1591",1591,1,"251","Eriocephalus ericoides",1,74,1,74
"1592",1592,0.252956875938909,"252","Aristida congesta",34,41,42,33
"1593",1593,0.160496928825705,"252","Pentzia incana",10,65,4,71
"1594",1594,0.000314706646956682,"252","Senecio radicans",18,57,2,73
"1595",1595,0.00796348920654999,"252","Enneapogon scaber",8,67,22,53
"1596",1596,0.106186055479158,"252","Crassula muscosa",15,60,7,68
"1597",1597,1,"252","Barleria rigida",2,73,2,73
"1598",1598,1,"252","Lycium cinereum",6,69,5,70
"1599",1599,0.476546211785049,"252","Monsonia crassicaulis",2,73,0,75
"1600",1600,0.0372208503797727,"252","Rosenia humilis",6,69,0,75
"1601",1601,0.853513577574216,"252","Trichodiadema sp.",21,54,19,56
"1602",1602,1,"252","Aristida diffusa",1,74,0,75
"1603",1603,0.36297143233983,"252","Ruschia spinosa",1,74,4,71
"1604",1604,0.36297143233983,"252","Drosanthemum lique",4,71,1,74
"1605",1605,1,"252","Trichodiadema setuliferum",1,74,1,74
"1606",1606,0.476546211785049,"252","Euphorbia caterviflora",2,73,0,75
"1607",1607,1,"252","Senecio acutifolius",1,74,0,75
"1608",1608,0.06884504460752,"252","Drosanthemum praecultum",5,70,0,75
"1609",1609,1,"252","Hypertelis bowkeriana",0,75,1,74
"1610",1610,1,"252","Eragrostis obtusa",1,74,1,74
"1611",1611,1,"252","Indigofera sessilifolia",1,74,0,75
"1612",1612,1,"252","Thesium hystrix",0,75,1,74
"1613",1613,1,"252","Limeum aethiopicum",1,74,1,74
"1614",1614,1,"252","Blepharis capensis",1,74,2,73
"1615",1615,0.211299547333711,"252","Eragrostis lehmanniana",1,74,5,70
"1616",1616,1,"252","Lotononis sp2",1,74,0,75
"1617",1617,1,"252","Geigeria ornativa",0,75,1,74
"1618",1618,0.00509728879300395,"272","Plantago albicans",32,11,42,1
"1619",1619,0.185057177969701,"272","Helianthemum hirtum",6,37,12,31
"1620",1620,0.352683312388006,"272","Stipa barbata",16,27,11,32
"1621",1621,0.00140652746055994,"272","Matthiola fruticulosa",7,36,22,21
"1622",1622,0.470772888245174,"272","Linum suffruticosum",10,33,14,29
"1623",1623,0.569807504071974,"272","Teucrium gnaphalodes",6,37,9,34
"1624",1624,0.710457403289369,"272","Helianthemum asperum",3,40,5,38
"1625",1625,1,"272","Coronilla minima",0,43,1,42
"1626",1626,1,"272","Helianthemum rotundifolium",0,43,1,42
"1627",1627,0.481089531230095,"272","Astragalus incanus",6,37,3,40
"1628",1628,0.474315459769638,"272","Helianthemum squamatum",0,43,2,41
"1629",1629,0.315368386052648,"272","Stipa tenacissima",8,35,13,30
"1630",1630,1,"272","Erodium",0,43,1,42
"1631",1631,1,"272","Stipa parviflora",1,42,0,43
"1632",1632,0.114699494118323,"272","Phlomis lychnitis",6,37,1,42
"1633",1633,1,"272","Helianthemum small",0,43,1,42
"1634",1634,0.24989481806746,"272","Teucrium capitatum",17,26,11,32
"1635",1635,1,"272","Helianthemum",1,42,0,43
"1636",1636,1,"272","Dactilis",1,42,0,43
"1637",1637,0.474315459769638,"272","Hedysarum boveanum",2,41,0,43
"1638",1638,0.608616071653709,"272","Thymus zygis",1,42,3,40
"1639",1639,1,"273","Stipa tenacissima",4,24,4,24
"1640",1640,0.0903733873920022,"273","Matthiola fruticulosa",15,13,22,6
"1641",1641,1,"273","Helianthemum small",1,27,1,27
"1642",1642,0.0607075391567216,"273","Thymus zygis",9,19,17,11
"1643",1643,0.66570552422158,"273","Helianthemum asperum",4,24,2,26
"1644",1644,0.580912420333197,"273","Helianthemum hirtum",9,19,12,16
"1645",1645,1,"273","Plantago albicans",18,10,19,9
"1646",1646,1,"273","Stipa barbata",19,9,18,10
"1647",1647,0.0435808563926091,"273","Stipa parviflora",9,19,2,26
"1648",1648,0.727155863669343,"273","Astragalus incanus",4,24,6,22
"1649",1649,0.0562096678311914,"273","Phlomis lychnitis",7,21,1,27
"1650",1650,0.501138185324766,"273","Teucrium gnaphalodes",7,21,4,24
"1651",1651,1,"273","Coronilla minima",0,28,1,27
"1652",1652,1,"273","Helianthemum rotundifolium",2,26,2,26
"1653",1653,0.702549405575949,"273","Hedysarum boveanum",5,23,3,25
"1654",1654,1,"273","Teucrium capitatum",2,26,2,26
"1655",1655,1,"273","Erodium",2,26,2,26
"1656",1656,0.791568031215484,"274","Phlomis lychnitis",10,34,8,36
"1657",1657,0.663118597773718,"274","Hedysarum boveanum",19,25,16,28
"1658",1658,0.351392799158589,"274","Stipa barbata",36,8,40,4
"1659",1659,0.82206623167804,"274","Thymus zygis",16,28,14,30
"1660",1660,1,"274","Coronilla minima",4,40,4,40
"1661",1661,1,"274","Plantago albicans",22,22,22,22
"1662",1662,0.240034360058895,"274","Koeleria vallesiana",0,44,3,41
"1663",1663,0.240034360058895,"274","Stipa parviflora",3,41,0,44
"1664",1664,0.815259618059847,"274","Helianthemum hirtum",14,30,12,32
"1665",1665,1,"274","Matthiola fruticulosa",5,39,6,38
"1666",1666,0.474434995523743,"274","Herniaria fruticosa",0,44,2,42
"1667",1667,1,"274","Stipa tenacissima",1,43,0,44
"1668",1668,0.663118597773718,"274","Teucrium capitatum",16,28,19,25
"1669",1669,0.37204260457257,"274","Helianthemum small",13,31,18,26
"1670",1670,0.6723532315084,"274","Helianthemum asperum",2,42,4,40
"1671",1671,1,"274","Helianthemum marifolium",0,44,1,43
"1672",1672,1,"274","Astragalus incanus",1,43,2,42
"1673",1673,1,"274","Teucrium gnaphalodes",0,44,1,43
"1674",1674,0.313616298603415,"274","Helianthemum rotundifolium",7,37,3,41
"1675",1675,1,"274","Helianthemum squamatum",1,43,1,43
"1676",1676,1,"274","Genista scorpius",0,44,1,43
"1677",1677,0.474434995523743,"274","Linum suffruticosum",2,42,0,44
"1678",1678,1,"274","Gypsophila",1,43,0,44
"1679",1679,0.421570496943999,"289","Thymus",9,21,13,17
"1680",1680,0.0190410936110851,"289","Lavandula multifida",8,22,18,12
"1681",1681,0.472020809129022,"289","Teucrium sp1",2,28,0,30
"1682",1682,1,"289","Phlomis lychnitis",2,28,2,28
"1683",1683,0.0121779259417221,"289","Stipa",11,19,2,28
"1684",1684,0.472020809129022,"289","Lycium",2,28,0,30
"1685",1685,0.236136970221653,"289","Phlomis purpurea",3,27,0,30
"1686",1686,0.472020809129022,"289","Teucrium",2,28,0,30
"1687",1687,1,"289","Asparagus horridus",3,27,2,28
"1688",1688,0.120507369086655,"289","Tussock sp.",0,30,4,26
"1689",1689,0.350201389179296,"289","Phagnalon sp.",1,29,4,26
"1690",1690,0.472020809129022,"289","Rhamnus",2,28,0,30
"1691",1691,0.472020809129022,"289","Palmito",2,28,0,30
"1692",1692,1,"289","Launaea lanifera",3,27,3,27
"1693",1693,1,"289","Teucrium sp2",0,30,1,29
"1694",1694,0.158956311879403,"290","Thymus",12,18,6,24
"1695",1695,1,"290","Launaea lanifera",4,26,3,27
"1696",1696,0.530831947592649,"290","Lavandula multifida",5,25,8,22
"1697",1697,0.0832645166635506,"290","Teucrium sp2",8,22,2,28
"1698",1698,1,"290","Asparagus",1,29,0,30
"1699",1699,0.729034489538804,"290","Launaea",6,24,4,26
"1700",1700,0.472020809129022,"290","Asparagus horridus",2,28,0,30
"1701",1701,0.472020809129022,"290","Phagnalon sp.",2,28,0,30
"1702",1702,1,"290","Lavandula latifolia",1,29,0,30
"1703",1703,1,"290","Lavandula",1,29,1,29
"1704",1704,0.6047728544859,"290","Helianthum",1,29,3,27
"1705",1705,0.236136970221653,"290","Stipa",3,27,0,30
"1706",1706,1,"290","Periploca",1,29,0,30
"1707",1707,0.320515418275978,"291","Stipa",8,17,4,21
"1708",1708,0.17207161769463,"291","Helianthum",3,22,8,17
"1709",1709,0.461602801683476,"291","Thymus",3,22,6,19
"1710",1710,1,"291","Phagnalon sp.",0,25,1,24
"1711",1711,0.723673609831763,"291","Asparagus",6,19,4,21
"1712",1712,0.519040028515736,"291","Launaea",5,20,8,17
"1713",1713,0.47048642205879,"291","Herradura 2",0,25,2,23
"1714",1714,0.34577858615116,"291","Teucrium sp2",4,21,1,24
"1715",1715,0.699675625634705,"291","Genista haenseleri",5,20,3,22
"1716",1716,1,"291","Ballota hirsuta",0,25,1,24
"1717",1717,1,"291","Genista ramosissima",0,25,1,24
"1718",1718,1,"291","Fagonia",0,25,1,24
"1719",1719,1,"291","Genista",1,24,0,25
"1720",1720,1,"291","Caralluma",0,25,1,24
"1721",1721,1,"291","Cardillo",1,24,1,24
"1722",1722,1,"291","Gensita haenseleri",1,24,0,25
"1723",1723,1,"291","Lavandula multifida",1,24,1,24
"1724",1724,0.639267460246671,"292","Macrocloa stipa",35,11,32,14
"1725",1725,0.160389615401379,"292","Lycium",7,39,2,44
"1726",1726,0.0608074408980543,"292","Launaea lanifera",8,38,17,29
"1727",1727,1,"292","Lavandula multifida",5,41,4,42
"1728",1728,0.0359429620800767,"292","Thymus",15,31,26,20
"1729",1729,0.185694016414176,"292","Genista ramosissima",19,27,12,34
"1730",1730,1,"292","Asparagus horridus",12,34,13,33
"1731",1731,0.756888281831839,"292","Teucrium sp1",7,39,5,41
"1732",1732,1,"292","Sideritis hirsuta",7,39,7,39
"1733",1733,0.474658259792286,"292","Cardillo",2,44,0,46
"1734",1734,0.431609935381673,"292","Teucrium sp2",2,44,5,41
"1735",1735,1,"292","Periploca",5,41,4,42
"1736",1736,1,"292","Palmito",2,44,2,44
"1737",1737,1,"292","Lycium peristatum",1,45,0,46
"1738",1738,0.474658259792286,"292","Asparagus albus",2,44,0,46
"1739",1739,1,"292","Phlomis purpurea",1,45,0,46
"1740",1740,0.60918486246129,"292","Ulex sp.",3,43,1,45
"1741",1741,1,"292","Hedisarum bovedanum",1,45,1,45
"1742",1742,1,"292","Genista haenseleri",4,42,4,42
"1743",1743,0.240394828840796,"292","Asteriscus",0,46,3,43
"1744",1744,1,"292","Lycium sp2",0,46,1,45
"1745",1745,0.474658259792286,"292","Ballota hirsuta",2,44,0,46
"1746",1746,1,"292","Helianthemum almeriense",0,46,1,45
"1747",1747,1,"292","Lavatera maritima",1,45,1,45
"1748",1748,0.474658259792286,"292","Cardillo leñoso",2,44,0,46
"1749",1749,1,"292","Stipa",1,45,1,45
"1750",1750,1,"292","Lycium intricatum",1,45,0,46
"1751",1751,1,"292","Phagnalon sp.",1,45,0,46
"1752",1752,0.0910508133633203,"293","Hormathophylla spinosa",11,36,4,43
"1753",1753,0.293319272788597,"293","Thymus zygis",31,16,25,22
"1754",1754,1,"293","Helianthemum apenninum",4,43,5,42
"1755",1755,0.431634638475872,"293","Quercus ilex",11,36,7,40
"1756",1756,0.357986652969375,"293","Teucrium pseudochamaepitys",4,43,1,46
"1757",1757,0.248950166238661,"293","Hippocrepis bourgaei",10,37,16,31
"1758",1758,0.0838539672414984,"293","Lavandula latifolia",12,35,21,26
"1759",1759,0.357986652969375,"293","Genista cinerea",1,46,4,43
"1760",1760,0.506820948659117,"293","Helianthemum frigidulum",17,30,13,34
"1761",1761,1,"293","Santolina elegans",0,47,1,46
"1762",1762,0.0320489850188255,"293","Phlomis lychnitis",4,43,13,34
"1763",1763,0.00253690809838848,"293","Crataegus monogyna",14,33,2,45
"1764",1764,0.00260650334180978,"293","Berberis hispanica",10,37,0,47
"1765",1765,0.00260650334180978,"293","Daphne gnidium",10,37,0,47
"1766",1766,0.609357832254257,"293","Linum appressum",1,46,3,44
"1767",1767,0.205581429311223,"293","Eryngium campestre",1,46,5,42
"1768",1768,0.0304998663555311,"293","Rhamnus myrtifolia",10,37,2,45
"1769",1769,1,"293","Carlina hispanica",3,44,2,45
"1770",1770,0.474762670068018,"293","Prunus spinosa",2,45,0,47
"1771",1771,0.116065809922417,"293","Rosa pouzinii",6,41,1,46
"1772",1772,1,"293","Thymus mastichina",2,45,1,46
"1773",1773,0.609357832254257,"293","Echinospartum boissieri",1,46,3,44
"1774",1774,0.0304998663555311,"293","Fumana ericifolia",2,45,10,37
"1775",1775,1,"293","Juniperus oxycedrus",1,46,1,46
"1776",1776,1,"293","Festuca scariosa",1,46,0,47
"1777",1777,1,"293","Thymelaea pubescens",0,47,1,46
"1778",1778,0.12320655484687,"294","Crataegus monogyna",20,25,12,33
"1779",1779,0.205455012958877,"294","Thymus mastichina",27,18,20,25
"1780",1780,0.0528075114161134,"294","Eryngium campestre",22,23,32,13
"1781",1781,0.756494922213653,"294","Hormathophylla spinosa",7,38,5,40
"1782",1782,0.357385716037526,"294","Lonicera arborea",4,41,1,44
"1783",1783,0.0027131115551286,"294","Berberis hispanica",12,33,1,44
"1784",1784,0.18937309460326,"294","Quercus ilex",20,25,13,32
"1785",1785,0.0027131115551286,"294","Acer monspessulanum",12,33,1,44
"1786",1786,0.124909824159219,"294","Santolina elegans",0,45,4,41
"1787",1787,0.43118803223907,"294","Pistacia terebinthus",5,40,2,43
"1788",1788,1,"294","Lavandula latifolia",2,43,1,44
"1789",1789,0.00467773498104727,"294","Helleborus foetidus",13,32,2,43
"1790",1790,1,"294","Hippocrepis bourgaei",1,44,1,44
"1791",1791,0.0640268289972635,"294","Rhamnus saxatilis",7,38,1,44
"1792",1792,0.0188810401560988,"294","Rosa pouzinii",9,36,1,44
"1793",1793,0.672603817441517,"294","Quercus faginea",4,41,2,43
"1794",1794,0.159885505204522,"294","Juniperus oxycedrus",7,38,2,43
"1795",1795,0.71108551772226,"294","Carlina hispanica",5,40,3,42
"1796",1796,0.609003960392302,"294","Hedera helix",3,42,1,44
"1797",1797,1,"294","Genista cinerea",1,44,2,43
"1798",1798,1,"294","Ptilostemon hispanicus",0,45,1,44
"1799",1799,1,"294","Helianthemum frigidulum",1,44,0,45
"1800",1800,1,"294","Teucrium pseudochamaepitys",1,44,0,45
"1801",1801,1,"294","Amelanchier sp.",1,44,0,45
"1802",1802,0.502334954360502,"295","Crataegus monogyna",22,18,18,22
"1803",1803,0.428744102545642,"295","Quercus faginea",5,35,2,38
"1804",1804,0.210585272554297,"295","Juniperus oxycedrus",14,26,8,32
"1805",1805,0.500184257070794,"295","Thymus mastichina",20,20,16,24
"1806",1806,0.65217050847778,"295","Quercus ilex",16,24,19,21
"1807",1807,1,"295","Lavandula latifolia",27,13,28,12
"1808",1808,0.00627475910906989,"295","Helleborus foetidus",14,26,3,37
"1809",1809,0.000692618384756296,"295","Eryngium campestre",9,31,25,15
"1810",1810,0.0947345754134416,"295","Rosa pouzinii",17,23,9,31
"1811",1811,0.123812223821332,"295","Carlina hispanica",0,40,4,36
"1812",1812,0.293302436599673,"295","Berberis hispanica",12,28,7,33
"1813",1813,0.473920420172139,"295","Hedera helix",2,38,0,40
"1814",1814,0.239203579780822,"295","Lonicera arborea",3,37,0,40
"1815",1815,1,"295","Acer monspessulanum",1,39,1,39
"1816",1816,0.239203579780822,"295","Rhamnus saxatilis",3,37,0,40
"1817",1817,0.141230355179347,"295","Festuca scariosa",4,36,10,30
"1818",1818,1,"295","Digitalis purpurea",1,39,0,40
"1819",1819,1,"295","Thymus zygis",1,39,2,38
"1820",1820,1,"295","Pistacia terebinthus",2,38,1,39
"1821",1821,0.141230355179347,"295","Helianthemum apenninum",4,36,10,30
"1822",1822,1,"295","Linum appressum",4,36,5,35
"1823",1823,0.0337555638932782,"295","Hippocrepis bourgaei",1,39,8,32
"1824",1824,0.239203579780822,"295","Fumana ericifolia",0,40,3,37
"1825",1825,0.473920420172139,"295","Daphne gnidium",2,38,0,40
"1826",1826,0.607958892174999,"295","Teucrium pseudochamaepitys",1,39,3,37
"1827",1827,1,"295","Rubus ulmifolius",1,39,0,40
"1828",1828,1,"295","Cistus albidus",0,40,1,39
"1829",1829,1,"295","Santolina elegans",0,40,1,39
